StudentID,Attendance_Percent,Gender,Age,Department,Midterm_Score,Final_Score,Projects_Score,Total_Score,Extracurricular_Activities,Parent_Education_Level,Family_Income_Level
S14564,65.48,Male,20,Engineering,96.91,89.37,67.96,78.07,Yes,Bachelor's,Low
S14570,69.39,Male,21,Mathematics,95.24,73.12,53.74,73.8825,Yes,High School,High
S14582,68.55,Male,20,Business,99.28,64.6,81.44,79.584,No,Master's,Medium
S14590,64.39,Female,20,Mathematics,49.58,84.99,70.65,66.2845,Yes,PhD,High
S14601,62.14,Male,20,Business,51.44,77.43,65.64,68.2105,Yes,High School,High
S14645,76.64,Male,24,Mathematics,76.72,67.27,78.42,68.7245,Yes,None,Low
S14658,92.15,Male,18,Business,95.3,66.71,61.61,65.583,No,PhD,Medium
S14687,67.46,Male,18,Mathematics,60.52,46.69,87.14,69.1975,Yes,High School,Low
S14722,77.46,Female,22,CS,71.1,89.97,84.36,74.48,No,Master's,Medium
S14733,65.6,Male,18,Business,89.07,41.83,96.69,75.742,No,Bachelor's,Low
S14741,67.04,Female,23,Mathematics,43.91,53.07,72.26,62.526,Yes,None,Low
S14755,85.61,Female,22,Mathematics,87.11,44.23,68.15,68.0865,No,Bachelor's,Medium
S14780,97.91,Female,20,Mathematics,44.03,53.55,96.26,76.745,No,Bachelor's,Medium
S14783,78.52,Male,22,CS,81.59,50.17,60.65,66.625,Yes,Master's,High
S14808,93.55,Male,21,Mathematics,53.92,98.72,57.18,69.8995,Yes,None,Low
S14810,67.98,Female,22,Business,46.54,43.46,99.23,68.4775,Yes,PhD,Low
S14815,70.95,Female,21,Engineering,78.38,69.01,55.45,69.306,No,Master's,Low
S14830,69.61,Female,22,CS,52.55,74.44,70.35,66.871,Yes,Master's,Medium
S14837,61.31,Female,23,Business,91.21,83.3,56.35,72.9665,Yes,PhD,Medium
S14846,90.0,Female,23,Mathematics,55.98,63.18,88.21,75.968,No,Bachelor's,High
S14870,69.61,Male,23,Business,70.33,69.24,62.59,63.795,No,High School,Medium
S14905,80.01,Male,19,Mathematics,77.95,53.46,72.36,66.565,No,Master's,High
S14925,70.81,Male,24,Mathematics,57.17,44.71,50.19,54.2695,Yes,None,Low
S14929,83.39,Male,24,Mathematics,75.28,81.74,99.59,89.075,No,Bachelor's,High
S14940,91.72,Female,19,Engineering,77.22,70.23,61.11,66.4735,No,None,High
S14942,75.2,Male,21,Business,71.01,64.33,69.22,65.702,No,High School,High
S14963,87.37,Male,23,Engineering,68.51,87.43,54.78,66.2935,Yes,None,Medium
S14989,77.55,Male,23,Business,73.02,61.32,82.38,70.3555,No,High School,High
S10408,86.81,Male,19,Mathematics,62.69,45.77,64.08,62.6145,Yes,High School,Low
S10421,62.75,Male,18,CS,51.35,64.0,62.94,67.0545,No,PhD,High
S10442,84.56,Male,18,Mathematics,41.3,93.71,65.51,64.965,Yes,None,Medium
S10475,63.67,Male,20,Mathematics,50.21,97.16,69.13,75.872,Yes,PhD,High
S10476,67.42,Female,22,CS,41.33,87.55,66.09,71.854,Yes,High School,Low
S10480,94.36,Male,22,Engineering,65.74,68.34,69.71,68.0765,Yes,High School,High
S10505,71.79,Male,22,CS,83.99,41.65,96.32,72.426,No,None,Low
S10515,78.62,Male,24,Business,95.72,78.74,52.49,69.3255,No,Bachelor's,Medium
S10539,77.39,Female,23,Business,48.73,76.61,72.89,65.755,Yes,Bachelor's,High
S10540,96.98,Female,19,Engineering,94.9,94.53,50.82,70.277,Yes,Bachelor's,Medium
S10574,89.01,Male,21,Engineering,59.76,80.06,88.92,79.571,Yes,PhD,High
S10591,71.74,Male,22,Engineering,98.38,60.99,56.32,65.313,Yes,Bachelor's,Low
S10611,88.6,Male,21,CS,98.26,80.08,53.01,72.306,Yes,None,High
S10617,68.96,Male,18,CS,78.67,57.23,54.79,68.201,Yes,PhD,High
S10638,87.12,Male,24,Business,83.83,89.9,70.94,71.3005,Yes,None,Medium
S10640,62.25,Female,23,CS,60.38,78.41,96.33,76.6885,Yes,None,High
S10680,61.91,Female,21,Mathematics,86.65,88.18,83.46,80.4835,Yes,None,Low
S10689,94.71,Male,22,Business,62.08,72.04,91.52,78.5925,No,PhD,Low
S10712,86.13,Female,22,Mathematics,66.6,68.02,87.67,76.2175,No,High School,Medium
S10738,83.31,Male,22,CS,82.98,60.52,73.62,68.4155,No,Master's,Medium
S10741,62.98,Male,22,Mathematics,56.92,82.04,95.17,82.029,Yes,Master's,Low
S10758,74.06,Female,22,Engineering,78.74,55.42,52.03,62.554,Yes,High School,Medium
S10761,69.52,Male,23,Mathematics,56.77,96.33,57.68,68.786,No,High School,Low
S10773,92.54,Female,24,Mathematics,94.87,98.15,81.47,85.963,No,None,Medium
S10778,67.07,Male,24,CS,77.89,80.07,95.25,82.3875,Yes,PhD,High
S10790,97.77,Male,24,Business,80.87,69.29,61.87,72.83,Yes,Master's,Medium
S10792,82.31,Male,18,Mathematics,90.72,69.02,53.95,68.076,Yes,High School,Low
S10849,87.0,Female,24,Engineering,67.29,66.46,90.48,79.444,No,Bachelor's,Low
S10887,95.01,Female,20,CS,44.7,56.65,89.47,69.2115,Yes,None,Medium
S10897,87.03,Male,23,CS,71.49,88.9,77.7,78.5795,No,High School,Medium
S10920,86.59,Female,19,CS,81.37,61.66,64.65,68.3935,Yes,None,Medium
S10921,60.47,Female,20,Business,97.09,90.64,80.88,80.8165,No,Master's,High
S10924,94.86,Male,24,Engineering,75.04,77.47,79.42,77.9925,Yes,Master's,High
S10962,76.89,Female,24,Engineering,67.37,67.14,57.3,64.0715,No,High School,Medium
S10976,84.24,Female,22,Engineering,81.09,87.01,84.67,78.865,No,Master's,Low
S11015,62.07,Male,21,Business,62.66,79.3,94.65,80.52,Yes,None,High
S11027,90.17,Female,18,CS,49.49,58.24,70.26,61.6695,Yes,High School,High
S11028,83.29,Male,19,Mathematics,43.15,62.89,68.3,65.717,No,None,Low
S11040,68.15,Male,20,CS,59.6,82.84,83.86,78.4565,Yes,None,Medium
S11065,72.91,Male,23,Engineering,76.69,49.75,54.63,59.62,No,High School,Low
S11074,92.73,Female,18,Engineering,91.74,80.19,75.09,82.683,Yes,Master's,High
S11075,61.1,Male,18,Business,60.55,91.83,68.48,74.49,No,PhD,High
S11109,81.37,Female,24,Engineering,98.28,86.35,75.32,78.456,No,PhD,Medium
S11157,60.15,Female,18,Engineering,85.91,51.83,66.52,74.2205,No,PhD,Low
S11175,70.9,Female,20,Engineering,58.99,42.07,98.56,74.817,Yes,PhD,High
S11192,69.66,Female,19,Mathematics,60.29,77.06,57.88,72.681,Yes,Bachelor's,Medium
S11209,94.65,Male,19,Engineering,84.26,63.01,99.71,79.717,No,Master's,High
S11218,64.55,Female,20,Engineering,98.69,71.98,78.09,83.7485,No,Master's,Low
S11261,82.29,Male,20,Engineering,93.73,89.59,83.94,84.0445,No,High School,Low
S11299,88.5,Male,22,Mathematics,80.38,66.61,61.42,70.0005,No,Master's,High
S11306,60.33,Male,23,Business,87.13,72.25,94.94,83.231,No,Bachelor's,Low
S11308,79.83,Male,19,CS,83.45,77.84,55.31,71.603,No,PhD,Low
S11314,72.92,Male,19,Mathematics,93.68,81.6,82.2,75.0295,Yes,High School,Medium
S11319,74.63,Male,22,Engineering,57.36,41.06,81.04,63.645,No,High School,Low
S11338,61.02,Male,20,Business,84.74,84.5,50.8,70.6815,No,Master's,Low
S11340,67.57,Male,21,CS,95.19,73.74,94.81,84.32,Yes,Bachelor's,Low
S11343,82.03,Female,22,CS,78.38,94.39,70.57,73.9895,No,Bachelor's,Medium
S11346,93.71,Female,18,Mathematics,65.2,54.29,80.28,68.402,Yes,PhD,Medium
S11365,61.02,Female,21,Mathematics,69.97,72.24,94.54,77.572,No,Bachelor's,Medium
S11366,90.83,Male,19,Engineering,82.41,73.75,67.05,73.5725,Yes,High School,Medium
S11397,88.83,Male,21,Engineering,97.19,89.85,57.82,72.486,No,Master's,High
S11404,61.67,Male,21,CS,57.08,57.01,86.44,75.3985,Yes,None,Low
S11445,99.47,Male,24,Business,90.8,41.52,77.2,66.8435,Yes,PhD,Medium
S11484,61.5,Male,24,Business,75.88,80.49,68.55,74.623,Yes,Bachelor's,High
S11545,99.23,Male,21,Mathematics,59.68,77.39,85.31,73.9255,Yes,PhD,Medium
S11556,81.65,Female,23,CS,53.81,73.15,88.49,66.7465,No,None,High
S11564,93.15,Female,23,Business,65.23,56.81,65.62,63.047,No,Master's,High
S11570,84.14,Male,21,Business,59.56,52.35,95.46,75.4185,Yes,Bachelor's,High
S11607,76.19,Female,24,Business,79.07,84.76,85.6,79.18,No,Master's,Low
S11615,76.68,Female,21,Mathematics,98.17,96.11,80.97,83.158,Yes,Master's,Low
S11622,92.18,Female,18,Mathematics,63.11,80.67,96.35,79.9705,Yes,High School,High
S11656,80.63,Male,20,Business,73.96,41.86,56.99,60.3575,Yes,Master's,Medium
S11662,97.09,Male,21,Business,95.22,79.1,92.06,78.348,No,None,High
S11667,66.07,Female,21,Mathematics,41.37,59.77,77.43,68.617,No,High School,Medium
S11673,69.24,Male,19,Engineering,65.01,65.15,70.27,71.3505,No,Bachelor's,Low
S11726,90.74,Male,21,CS,91.57,85.39,50.93,70.5715,Yes,High School,Medium
S11727,62.36,Male,18,CS,98.13,80.95,89.6,88.591,Yes,High School,Low
S11765,98.69,Female,24,Engineering,53.78,81.56,88.62,69.285,No,High School,Low
S11780,91.2,Female,24,CS,65.58,74.66,64.04,70.8045,Yes,High School,Low
S11811,69.13,Male,23,Engineering,79.83,80.98,56.54,64.2925,Yes,Master's,Low
S11823,71.88,Male,24,Business,42.06,95.18,98.0,85.94,Yes,Bachelor's,High
S11825,74.5,Female,18,Mathematics,95.11,73.17,66.54,74.862,Yes,High School,High
S11853,64.42,Male,24,Mathematics,80.37,43.93,56.33,58.751,Yes,PhD,Medium
S11855,98.59,Female,24,Business,83.1,99.89,69.7,80.195,Yes,Master's,High
S11865,62.35,Male,22,Engineering,70.92,64.44,83.86,75.964,Yes,PhD,High
S11870,98.86,Female,22,Engineering,45.14,0.0,64.25,73.4165,Yes,None,High
S11884,70.02,Male,21,Mathematics,89.78,86.77,63.57,73.407,Yes,Bachelor's,Low
S11895,70.75,Female,22,Business,68.31,83.86,62.47,64.21,Yes,Master's,Low
S11904,90.99,Male,18,Business,96.95,87.42,62.67,82.4845,No,Bachelor's,High
S11914,83.26,Male,24,Engineering,92.07,41.78,52.5,56.0215,Yes,PhD,High
S11915,73.93,Female,22,Engineering,45.59,48.42,86.57,65.459,Yes,Master's,Medium
S11916,95.65,Female,20,Business,60.05,45.09,84.2,69.4495,No,None,High
S11920,63.98,Male,19,CS,51.59,70.05,55.99,65.3015,Yes,PhD,Medium
S11937,85.42,Male,22,Engineering,72.29,46.21,91.37,65.3985,Yes,Master's,Medium
S11950,79.82,Male,20,Engineering,90.88,87.46,97.23,83.241,Yes,None,Medium
S11953,96.34,Female,19,Mathematics,47.49,42.91,96.12,68.142,No,Master's,Medium
S11956,74.3,Male,24,CS,56.35,66.8,69.05,73.266,Yes,High School,Low
S11968,60.16,Female,24,Mathematics,90.71,97.89,70.39,79.244,Yes,Master's,Medium
S11977,76.86,Female,23,Business,59.75,42.6,57.42,60.3655,Yes,PhD,High
S11979,76.36,Female,20,Mathematics,94.38,71.96,52.34,67.655,No,PhD,Low
S11988,70.1,Male,23,CS,66.14,49.59,70.04,65.0865,No,PhD,Low
S11990,63.3,Female,22,CS,45.8,62.39,53.42,56.821,No,High School,Medium
S12008,94.46,Male,21,CS,68.31,59.88,59.35,67.054,Yes,Master's,Low
S12025,86.65,Female,23,Engineering,68.25,50.87,85.27,65.803,Yes,High School,High
S12057,60.13,Female,18,CS,43.46,55.26,87.99,71.0525,Yes,PhD,High
S12080,92.18,Female,21,Mathematics,72.3,70.56,95.01,83.256,No,High School,High
S12087,89.85,Male,19,Business,73.52,92.86,56.89,74.9365,No,PhD,Medium
S12096,72.98,Female,23,CS,95.51,56.12,96.62,73.8225,No,High School,Low
S12115,87.08,Female,19,Business,75.06,59.33,82.71,72.3475,Yes,Bachelor's,Medium
S12140,99.02,Male,23,Business,50.52,54.67,62.83,57.116,Yes,High School,Medium
S12154,99.08,Female,22,Mathematics,96.39,71.83,61.02,76.9795,Yes,None,Low
S12157,68.67,Female,23,Business,77.7,83.59,55.29,74.357,Yes,High School,Medium
S12162,98.56,Male,24,Engineering,95.33,57.76,76.8,75.5965,No,High School,Medium
S12194,84.05,Male,24,Business,73.49,99.9,69.46,78.975,Yes,Bachelor's,High
S12208,93.68,Male,22,Engineering,78.03,47.93,70.05,72.166,No,Bachelor's,Low
S12215,86.61,Male,20,Business,78.46,50.27,53.17,59.686,Yes,Bachelor's,High
S12223,99.11,Female,22,CS,50.99,94.2,55.11,61.509,No,PhD,High
S12226,61.73,Male,19,Business,98.52,84.81,91.62,83.3065,Yes,PhD,Low
S12234,97.81,Male,22,CS,58.99,91.29,58.3,73.3955,Yes,High School,Medium
S12248,70.47,Female,19,CS,55.08,56.96,52.32,58.5825,Yes,None,Low
S12268,97.59,Female,22,CS,85.76,65.13,80.86,81.798,No,Master's,Low
S12281,74.67,Male,18,Mathematics,73.09,86.89,57.42,70.186,Yes,PhD,Low
S12312,67.31,Male,24,Business,70.5,51.65,74.4,66.182,No,Master's,Medium
S12350,99.67,Female,24,Engineering,54.6,98.64,88.7,81.048,Yes,High School,Low
S12371,73.08,Male,19,Mathematics,40.6,80.62,74.2,71.8005,Yes,High School,High
S12375,68.45,Female,23,Mathematics,78.27,53.79,57.24,61.7405,Yes,High School,Medium
S12383,86.35,Female,21,Mathematics,71.3,56.84,79.98,67.4665,Yes,Master's,Low
S12387,64.83,Female,19,CS,40.94,95.6,64.16,74.12,Yes,Bachelor's,Low
S12393,94.02,Male,21,CS,88.14,66.91,93.45,82.5925,No,Bachelor's,High
S12406,89.2,Male,23,CS,96.9,60.38,50.96,70.1225,No,Bachelor's,Medium
S12424,97.49,Male,24,Business,98.46,59.35,81.41,77.05,No,PhD,Low
S12444,89.57,Male,21,CS,91.97,66.18,53.11,67.826,Yes,Master's,High
S12446,85.71,Female,19,Mathematics,96.67,45.17,63.75,61.823,Yes,Bachelor's,Low
S12465,66.42,Male,23,CS,96.02,68.83,72.3,74.839,No,Master's,Low
S12468,61.55,Male,24,Engineering,68.39,93.72,86.88,81.9455,No,PhD,Low
S12476,62.96,Male,20,Mathematics,41.3,54.38,68.08,62.895,Yes,High School,High
S12478,72.37,Female,24,Engineering,91.79,85.05,96.65,89.791,Yes,None,Medium
S12479,66.06,Female,24,Business,75.07,66.83,96.93,81.7165,No,Bachelor's,Low
S12488,91.52,Male,18,Mathematics,82.36,59.39,64.13,69.5325,No,Master's,Medium
S12492,84.83,Female,19,CS,80.95,61.44,67.65,67.88,No,Master's,Medium
S12494,85.92,Female,22,Business,94.34,69.92,90.17,76.078,Yes,Bachelor's,Medium
S12495,90.59,Female,18,CS,92.3,82.15,75.01,79.8655,Yes,Master's,High
S12527,74.43,Female,21,Engineering,40.36,80.41,90.71,75.984,No,None,High
S12533,74.08,Male,19,Mathematics,56.45,53.44,60.78,61.609,Yes,None,Medium
S12570,67.23,Male,19,Business,88.41,73.75,80.31,75.148,No,Master's,Low
S12572,62.79,Male,18,Mathematics,59.82,74.47,74.76,68.158,Yes,PhD,High
S12603,70.2,Male,18,Mathematics,94.19,76.21,57.33,68.867,No,PhD,Low
S12609,67.42,Male,24,Engineering,79.74,43.24,89.77,72.857,Yes,None,High
S12613,62.16,Male,22,CS,41.34,54.13,94.13,66.617,No,High School,Medium
S12615,63.35,Female,24,CS,71.96,91.35,58.67,70.521,Yes,High School,Low
S12618,84.91,Female,24,Mathematics,73.13,94.18,67.06,69.8695,Yes,High School,Low
S12625,84.87,Female,24,Mathematics,73.45,43.11,88.18,73.064,Yes,Bachelor's,Medium
S12643,83.92,Male,22,CS,86.41,53.97,93.99,76.957,No,PhD,Low
S12660,66.47,Male,18,Business,73.11,52.34,94.69,70.9725,Yes,PhD,Low
S12695,99.85,Female,18,Mathematics,72.57,88.07,98.1,77.951,No,Bachelor's,Low
S12718,80.99,Female,19,Mathematics,82.08,59.86,58.92,66.267,Yes,None,High
S12719,96.02,Male,23,Engineering,71.1,82.54,52.18,67.279,Yes,None,Low
S12722,98.91,Female,18,Mathematics,94.28,78.29,62.32,75.457,Yes,Master's,Low
S12725,81.71,Male,24,Engineering,62.6,96.76,92.23,80.126,No,None,Low
S12731,83.02,Male,22,CS,41.94,77.52,71.06,73.523,Yes,High School,Medium
S12742,82.86,Female,21,CS,41.09,49.53,87.98,67.712,No,Bachelor's,Medium
S12763,90.64,Male,21,Business,43.17,64.32,87.28,69.762,No,High School,Low
S12775,98.24,Male,24,Engineering,94.29,96.5,89.6,85.2005,Yes,Bachelor's,Medium
S12800,75.34,Male,19,Engineering,74.62,47.36,85.1,71.4655,No,High School,Medium
S12809,89.97,Male,22,CS,95.13,87.4,83.43,83.937,No,Master's,Low
S12862,61.74,Female,18,Business,77.83,81.67,95.72,85.5715,Yes,Bachelor's,Low
S12876,81.98,Male,18,Mathematics,97.39,96.22,93.65,90.9795,No,Master's,High
S12883,80.44,Male,20,Engineering,88.88,48.56,80.05,67.1385,No,High School,Low
S12891,76.86,Female,24,Business,58.93,70.04,72.83,64.5715,Yes,Bachelor's,Medium
S12896,83.2,Male,22,Engineering,45.73,89.99,52.95,68.5655,Yes,None,High
S12919,98.61,Male,19,Engineering,69.83,93.11,51.23,73.068,No,PhD,Medium
S12925,69.44,Male,20,Business,83.26,83.84,86.0,77.7105,No,Master's,High
S12941,83.22,Female,20,Mathematics,90.42,68.5,64.64,70.797,Yes,None,Low
S12947,82.41,Female,20,Mathematics,76.28,47.5,57.37,64.9945,Yes,Bachelor's,Low
S12951,88.58,Male,21,Business,93.46,42.14,62.06,64.6455,No,Bachelor's,Medium
S12958,97.51,Male,19,Engineering,79.65,56.81,86.98,74.9915,Yes,None,Low
S12977,86.25,Male,23,Business,98.93,47.59,61.01,65.1925,No,Master's,Low
S12986,93.41,Male,22,CS,86.71,76.99,93.63,82.1535,Yes,None,Low
S12988,62.71,Male,19,Business,90.74,71.06,99.15,76.6835,Yes,Bachelor's,High
S13034,67.88,Male,18,Engineering,43.8,85.66,64.34,65.4775,No,Bachelor's,Medium
S13039,77.57,Female,19,CS,61.31,92.73,57.95,71.4715,Yes,Master's,Medium
S13055,77.97,Female,20,CS,41.33,65.38,87.64,68.991,No,High School,High
S13072,80.15,Male,23,CS,41.9,67.55,93.11,75.498,Yes,Bachelor's,Low
S13077,98.92,Male,19,CS,65.79,89.79,60.19,73.819,Yes,None,Low
S13079,64.2,Female,24,Mathematics,93.21,65.72,51.0,64.434,No,PhD,Low
S13080,84.91,Female,23,Mathematics,49.67,92.45,77.75,74.441,Yes,Master's,Medium
S13095,76.79,Female,21,Business,96.67,83.31,82.59,80.5875,No,Bachelor's,High
S13124,87.7,Female,24,Business,43.53,57.85,82.27,67.7235,Yes,Bachelor's,Low
S13160,66.68,Male,23,Mathematics,48.73,78.08,83.27,79.609,No,Master's,Low
S13180,88.77,Female,20,CS,81.73,59.89,81.05,74.589,Yes,PhD,High
S13190,81.5,Male,18,Business,81.95,73.43,97.54,80.7025,Yes,None,Medium
S13206,92.12,Male,20,Engineering,82.98,91.29,75.39,76.358,Yes,None,Medium
S13217,66.86,Female,22,CS,88.99,54.98,68.79,75.4405,No,None,Medium
S13242,67.13,Male,22,CS,67.28,96.01,53.72,75.689,Yes,None,High
S13271,94.75,Male,18,Engineering,67.49,59.72,92.03,74.4515,No,Bachelor's,High
S13277,68.25,Male,22,Engineering,40.39,41.58,65.63,54.5405,No,High School,High
S13346,85.1,Female,22,Mathematics,58.24,88.21,50.49,61.0255,No,High School,High
S13380,69.04,Female,24,Engineering,44.94,78.85,62.22,58.363,No,PhD,High
S13396,62.82,Female,22,Engineering,90.23,64.4,66.62,75.1395,Yes,None,Low
S13404,83.74,Female,22,Business,70.04,96.14,55.33,76.0755,No,None,Medium
S13414,69.18,Female,20,Mathematics,78.42,68.04,57.0,73.361,No,None,Low
S13433,82.4,Female,19,CS,74.34,92.94,65.19,69.3895,No,Bachelor's,Low
S13453,86.66,Female,23,Engineering,42.85,57.06,66.04,64.3305,Yes,Master's,Medium
S13467,61.39,Male,18,Business,51.1,63.24,76.34,64.791,No,Master's,High
S13476,76.57,Male,24,Mathematics,43.92,64.42,59.42,65.5065,Yes,PhD,Medium
S13480,62.56,Male,18,Engineering,79.47,40.68,52.81,54.746,No,Master's,Low
S13485,67.25,Female,23,Business,71.37,83.72,90.31,74.0055,No,PhD,High
S13496,65.94,Male,20,Engineering,55.17,52.99,79.24,65.5715,Yes,None,Low
S13503,82.68,Female,21,Engineering,61.89,44.44,50.03,56.4765,No,Bachelor's,Low
S13512,90.58,Female,23,Engineering,93.41,96.39,93.21,84.789,Yes,Bachelor's,Low
S13517,93.48,Male,20,Business,56.59,93.96,69.54,70.1015,Yes,Bachelor's,Low
S13530,93.85,Male,20,Mathematics,46.44,49.6,86.43,63.4525,No,High School,Medium
S13535,80.7,Female,22,Engineering,85.76,60.77,65.09,70.521,Yes,None,Medium
S13570,89.7,Male,21,Mathematics,46.92,56.7,54.78,59.1135,No,High School,Low
S13614,94.51,Male,21,CS,94.87,69.11,75.24,76.4595,No,Master's,Medium
S13629,80.24,Male,21,Business,94.53,84.06,57.53,72.433,No,PhD,High
S13635,86.58,Male,23,CS,59.98,78.77,84.79,80.09,No,None,Low
S13641,77.06,Female,18,Mathematics,67.96,83.65,54.84,62.253,Yes,PhD,Medium
S13671,90.97,Female,18,Engineering,64.7,63.23,69.0,65.9835,Yes,Bachelor's,Medium
S13696,85.7,Male,20,Mathematics,41.42,49.61,69.72,63.6715,Yes,PhD,High
S13700,60.31,Male,20,Mathematics,41.26,73.14,99.43,74.802,Yes,Bachelor's,High
S13702,95.7,Male,20,Business,76.56,79.67,56.04,72.573,Yes,None,High
S13714,75.92,Male,19,Business,58.13,78.69,54.05,67.845,No,Master's,Low
S13743,94.98,Male,21,Engineering,97.93,79.65,76.66,77.3165,Yes,PhD,Medium
S13747,86.86,Female,23,Mathematics,85.69,98.69,76.94,80.194,Yes,PhD,High
S13750,88.75,Male,24,Business,88.95,40.32,98.47,76.218,No,PhD,Medium
S13757,98.02,Female,22,CS,63.65,42.46,82.35,71.5295,Yes,Master's,Low
S13782,60.06,Female,23,CS,79.96,70.55,92.05,76.092,No,None,Medium
S13796,99.7,Female,23,Engineering,67.39,64.41,97.73,76.471,No,Master's,Medium
S13805,96.68,Female,22,Business,85.64,60.54,64.71,65.024,No,Master's,High
S13812,91.37,Male,21,Engineering,59.99,96.17,88.27,80.0575,Yes,Bachelor's,High
S13832,65.76,Male,20,Business,41.23,83.78,94.48,78.9145,No,Master's,Low
S13860,91.23,Female,23,Engineering,73.79,58.95,61.83,63.5735,Yes,Master's,High
S13872,62.1,Female,23,Mathematics,94.29,44.44,92.64,80.269,No,High School,Medium
S13907,74.4,Male,23,Business,88.99,47.66,94.46,72.232,No,PhD,High
S13909,83.92,Male,23,CS,96.19,62.59,89.28,76.0285,Yes,Bachelor's,High
S13926,72.46,Female,22,Business,43.58,70.82,59.66,62.427,Yes,Bachelor's,Low
S13955,86.45,Female,21,Mathematics,86.71,65.08,90.7,79.551,No,High School,Low
S13974,75.09,Female,18,CS,63.78,41.62,90.98,64.0275,Yes,Bachelor's,Low
S14026,85.29,Male,22,CS,86.27,46.25,96.68,75.502,No,Master's,Medium
S14036,77.13,Male,18,Engineering,84.34,78.51,91.51,78.475,No,None,High
S14045,85.11,Female,20,CS,66.12,43.81,91.74,73.4305,No,High School,Medium
S14065,69.27,Female,19,Business,95.6,69.81,52.37,74.4285,Yes,Master's,Low
S14072,91.7,Female,20,Mathematics,67.11,91.03,55.07,71.837,Yes,Master's,Medium
S14115,86.87,Male,21,CS,45.9,47.74,73.98,63.754,No,Bachelor's,High
S14138,62.44,Male,22,Engineering,59.58,88.2,82.45,78.9145,No,PhD,High
S14171,96.34,Female,19,CS,54.42,46.26,66.22,56.88,No,Master's,Medium
S14190,88.08,Female,18,Mathematics,81.08,89.36,71.22,73.8635,Yes,Master's,Low
S14210,98.93,Male,23,Engineering,77.07,58.24,67.69,68.287,Yes,Bachelor's,High
S14218,97.74,Female,23,CS,58.09,82.34,80.01,80.88,No,None,Medium
S14237,71.41,Male,22,CS,97.71,65.54,70.8,74.3865,Yes,PhD,Low
S14240,85.23,Male,22,Engineering,42.72,68.27,93.28,74.958,No,Master's,Medium
S14242,99.12,Male,20,Business,88.87,75.1,63.39,73.249,Yes,Bachelor's,Medium
S14244,79.13,Male,22,Business,51.46,79.27,50.07,67.228,Yes,Bachelor's,Medium
S14246,63.04,Female,18,Mathematics,72.32,71.72,67.99,67.559,Yes,PhD,Medium
S14259,75.34,Female,20,CS,45.91,58.27,73.0,59.8735,No,None,Low
S14266,75.85,Male,21,Business,47.59,58.68,81.92,69.23,No,PhD,Medium
S14311,83.39,Male,22,CS,85.0,63.36,93.59,80.5645,Yes,High School,Low
S14312,60.92,Female,24,Mathematics,87.26,77.98,61.13,70.566,No,None,High
S14315,92.27,Male,22,Mathematics,93.4,96.66,96.56,87.013,No,PhD,Low
S14341,62.35,Female,24,Mathematics,48.71,42.57,68.07,53.4135,Yes,None,High
S14365,76.81,Female,19,CS,70.8,80.73,68.07,73.994,Yes,PhD,Medium
S14387,93.82,Female,22,CS,53.01,59.58,51.38,58.5125,No,Master's,High
S14388,73.22,Female,21,Engineering,91.89,80.87,89.71,80.8935,Yes,Master's,High
S14405,81.96,Male,21,Mathematics,93.67,70.6,50.54,71.6445,No,High School,Medium
S14406,60.89,Male,18,Engineering,90.38,60.17,63.52,69.285,Yes,High School,Medium
S14432,86.19,Male,21,Business,70.44,46.25,70.84,62.429,Yes,PhD,High
S14439,78.56,Male,21,Engineering,82.92,56.59,95.28,77.2955,No,None,High
S14448,71.51,Male,23,Engineering,84.45,96.95,53.68,75.779,Yes,Bachelor's,Low
S14464,70.75,Female,24,Business,43.97,70.83,92.2,75.012,Yes,Master's,Low
S14473,98.67,Male,18,Business,83.71,74.43,76.69,70.825,No,High School,Low
S14493,70.75,Male,21,Business,69.23,71.16,90.57,70.212,Yes,High School,High
